,UTC_TIME,TAI,ESP_Q0_COUNTS,ESP_Q1_COUNTS,ESP_Q2_COUNTS,ESP_Q3_COUNTS,ESP_0_7_COUNTS,ESP_17_COUNTS,ESP_25_COUNTS,ESP_30_COUNTS,ESP_36_COUNTS,ESP_DARK_COUNTS,MP_LYA_COUNTS,MP_DARK_COUNTS,dt,ESP_0_7_DIFFS
125,2024-04-03 21:25:30,2090870767.615548,54,111,164,224,553,558,158,160,2,48,40,39,2024-04-03 21:25:30,2.0
126,2024-04-03 21:25:40,2090870777.61554,55,110,165,224,554,558,157,160,2,48,40,41,2024-04-03 21:25:40,1.0
127,2024-04-03 21:25:50,2090870787.615552,55,111,165,223,554,559,156,161,2,48,39,41,2024-04-03 21:25:50,0.0
128,2024-04-03 21:26:00,2090870797.6155276,54,111,163,222,550,559,157,160,1,49,39,39,2024-04-03 21:26:00,-4.0
129,2024-04-03 21:26:10,2090870807.61619,56,109,165,223,553,558,156,161,0,48,39,40,2024-04-03 21:26:10,3.0
130,2024-04-03 21:26:20,2090870817.615909,56,110,165,223,554,559,158,160,0,48,41,41,2024-04-03 21:26:20,1.0
131,2024-04-03 21:26:30,2090870827.6158714,54,111,164,223,552,558,157,160,0,49,40,42,2024-04-03 21:26:30,-2.0
132,2024-04-03 21:26:40,2090870837.6156325,56,113,164,223,556,558,157,160,1,48,42,38,2024-04-03 21:26:40,4.0
133,2024-04-03 21:26:50,2090870847.6156025,55,111,164,224,554,558,157,161,2,49,38,39,2024-04-03 21:26:50,-2.0
134,2024-04-03 21:27:00,2090870857.6156154,54,109,165,224,552,560,158,160,0,49,39,40,2024-04-03 21:27:00,-2.0
135,2024-04-03 21:27:10,2090870867.6155522,53,111,164,222,550,558,157,161,1,49,39,40,2024-04-03 21:27:10,-2.0
136,2024-04-03 21:27:20,2090870877.615915,57,111,165,223,556,559,157,160,0,49,39,40,2024-04-03 21:27:20,6.0
137,2024-04-03 21:27:30,2090870887.6156437,56,110,165,225,556,559,156,160,0,49,39,40,2024-04-03 21:27:30,0.0
138,2024-04-03 21:27:40,2090870897.6156394,54,110,163,222,549,557,157,161,0,49,39,40,2024-04-03 21:27:40,-7.0
139,2024-04-03 21:27:50,2090870907.6156456,55,110,162,224,551,558,157,160,3,49,39,41,2024-04-03 21:27:50,2.0
140,2024-04-03 21:28:00,2090870917.615608,55,110,164,224,553,558,158,161,2,48,39,40,2024-04-03 21:28:00,2.0
141,2024-04-03 21:28:10,2090870927.6159403,55,110,163,222,550,559,158,161,2,48,40,39,2024-04-03 21:28:10,-3.0
142,2024-04-03 21:28:20,2090870937.6232564,54,111,163,224,552,559,157,160,2,49,39,39,2024-04-03 21:28:20,2.0
143,2024-04-03 21:28:30,2090870947.615665,53,113,164,224,554,557,157,160,3,49,40,40,2024-04-03 21:28:30,2.0
144,2024-04-03 21:28:40,2090870957.6156359,56,111,164,224,555,557,157,160,2,49,40,40,2024-04-03 21:28:40,1.0
145,2024-04-03 21:28:50,2090870967.6157317,54,111,163,225,553,559,158,161,3,49,38,40,2024-04-03 21:28:50,-2.0
