,time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
1381,2023-05-17 15:01:00+00:00,16,3.3276214708166663e-06,3.3566132060514065e-06,2.8991841816150554e-08,False,0.1-0.8nm
1382,2023-05-17 15:02:00+00:00,16,3.2103660032589687e-06,3.239152647438459e-06,2.8786672601199825e-08,False,0.1-0.8nm
1383,2023-05-17 15:03:00+00:00,16,3.0880680697009666e-06,3.11694338961388e-06,2.8875295043917504e-08,False,0.1-0.8nm
1384,2023-05-17 15:04:00+00:00,16,2.962522557936609e-06,2.9911714136687806e-06,2.8648894812022263e-08,False,0.1-0.8nm
1385,2023-05-17 15:05:00+00:00,16,2.8434528758225497e-06,2.872423692679149e-06,2.897085948916356e-08,False,0.1-0.8nm
1386,2023-05-17 15:06:00+00:00,16,2.7339171992935007e-06,2.762784788501449e-06,2.886757322073663e-08,False,0.1-0.8nm
1387,2023-05-17 15:07:00+00:00,16,2.660005748111871e-06,2.688641416170867e-06,2.8635733784199147e-08,False,0.1-0.8nm
1388,2023-05-17 15:08:00+00:00,16,2.628504489621264e-06,2.6571290163701633e-06,2.862455872332248e-08,False,0.1-0.8nm
1389,2023-05-17 15:09:00+00:00,16,2.658173343661474e-06,2.6868317490880145e-06,2.8658403650183573e-08,False,0.1-0.8nm
1390,2023-05-17 15:10:00+00:00,16,2.716573135330691e-06,2.7450248580862535e-06,2.845184887689811e-08,False,0.1-0.8nm
1391,2023-05-17 15:11:00+00:00,16,2.8115637178416364e-06,2.840029310391401e-06,2.8465432677649005e-08,False,0.1-0.8nm
1392,2023-05-17 15:12:00+00:00,16,2.885077492464916e-06,2.913350044764229e-06,2.827260203730475e-08,False,0.1-0.8nm
1393,2023-05-17 15:13:00+00:00,16,2.936873215730884e-06,2.9654265745193698e-06,2.855332503770569e-08,False,0.1-0.8nm
1394,2023-05-17 15:14:00+00:00,16,2.978950760734733e-06,3.0072180834395112e-06,2.8267251650504477e-08,False,0.1-0.8nm
1395,2023-05-17 15:15:00+00:00,16,2.9976874884596327e-06,3.0260455332609126e-06,2.8358119408267157e-08,False,0.1-0.8nm
1396,2023-05-17 15:16:00+00:00,16,2.9946193080832018e-06,3.023018052772386e-06,2.8398794427175744e-08,False,0.1-0.8nm
1397,2023-05-17 15:17:00+00:00,16,2.989788072227384e-06,3.0189683002390666e-06,2.9180217353541593e-08,False,0.1-0.8nm
1398,2023-05-17 15:18:00+00:00,16,2.985369746966171e-06,3.0141322895360645e-06,2.8762471515619836e-08,False,0.1-0.8nm
1399,2023-05-17 15:19:00+00:00,16,3.027114871656522e-06,3.0560568120563403e-06,2.894189243818346e-08,False,0.1-0.8nm
1400,2023-05-17 15:20:00+00:00,16,3.0930168577469885e-06,3.122315547443577e-06,2.9298593773319226e-08,False,0.1-0.8nm
1401,2023-05-17 15:21:00+00:00,16,3.1821102766116383e-06,3.211440343875438e-06,2.9330081474654435e-08,False,0.1-0.8nm
1402,2023-05-17 15:22:00+00:00,16,3.3131630061689066e-06,3.3424284993088804e-06,2.9265429191127623e-08,False,0.1-0.8nm
1403,2023-05-17 15:23:00+00:00,16,3.4749841688608285e-06,3.5048151403316297e-06,2.983090752195494e-08,False,0.1-0.8nm
1404,2023-05-17 15:24:00+00:00,16,3.67847019333567e-06,3.70795692106185e-06,2.9486695751756997e-08,False,0.1-0.8nm
1405,2023-05-17 15:25:00+00:00,16,3.8810712794656865e-06,3.910374744009459e-06,2.930367770659359e-08,False,0.1-0.8nm
1406,2023-05-17 15:26:00+00:00,16,4.067363079229835e-06,4.096802513231523e-06,2.9439171100875683e-08,False,0.1-0.8nm
1407,2023-05-17 15:27:00+00:00,16,4.209378403174924e-06,4.2385900087538175e-06,2.9211550511831774e-08,False,0.1-0.8nm
1408,2023-05-17 15:28:00+00:00,16,4.316686499805655e-06,4.345773959357757e-06,2.9087621200574176e-08,False,0.1-0.8nm
1409,2023-05-17 15:29:00+00:00,16,4.366786924947519e-06,4.395668383949669e-06,2.888181782623178e-08,False,0.1-0.8nm
1410,2023-05-17 15:30:00+00:00,16,4.376868218969321e-06,4.405987056088634e-06,2.9118643496417462e-08,False,0.1-0.8nm
1411,2023-05-17 15:31:00+00:00,16,4.366614120954182e-06,4.395822088554269e-06,2.9207987140011937e-08,False,0.1-0.8nm
1412,2023-05-17 15:32:00+00:00,16,4.340559826232493e-06,4.369703219708754e-06,2.914337926540611e-08,False,0.1-0.8nm
1413,2023-05-17 15:33:00+00:00,16,4.271311354386853e-06,4.3004724830097985e-06,2.9161309811343017e-08,False,0.1-0.8nm
1414,2023-05-17 15:34:00+00:00,16,4.175160484010121e-06,4.204634933557827e-06,2.9474445994992493e-08,False,0.1-0.8nm
1415,2023-05-17 15:35:00+00:00,16,4.069358965352876e-06,4.098717909073457e-06,2.9358817599245413e-08,False,0.1-0.8nm
1416,2023-05-17 15:36:00+00:00,16,3.9452443161280826e-06,3.974776518589351e-06,2.9532111867069943e-08,False,0.1-0.8nm
1417,2023-05-17 15:37:00+00:00,16,3.8144364680192666e-06,3.844119419227354e-06,2.9682887259241397e-08,False,0.1-0.8nm
1418,2023-05-17 15:38:00+00:00,16,3.6894562072120607e-06,3.718990683410084e-06,2.9534540146869404e-08,False,0.1-0.8nm
1419,2023-05-17 15:39:00+00:00,16,3.5394104997976683e-06,3.569489990695729e-06,3.007950155620165e-08,False,0.1-0.8nm
1420,2023-05-17 15:40:00+00:00,16,3.4091297038685298e-06,3.4391662211419316e-06,3.003651372068816e-08,False,0.1-0.8nm
1421,2023-05-17 15:41:00+00:00,16,3.307015049358597e-06,3.3372909911122406e-06,3.0276090967618075e-08,False,0.1-0.8nm
1422,2023-05-17 15:42:00+00:00,16,3.184198021699558e-06,3.2147811452887254e-06,3.0582963717051825e-08,False,0.1-0.8nm
1423,2023-05-17 15:43:00+00:00,16,3.0604203402617713e-06,3.0911085104889935e-06,3.0688077856666496e-08,False,0.1-0.8nm
1424,2023-05-17 15:44:00+00:00,16,2.947782832052326e-06,2.9781117518723477e-06,3.032893758359023e-08,False,0.1-0.8nm
1425,2023-05-17 15:45:00+00:00,16,2.8427255074348068e-06,2.8725655738526257e-06,2.983992430927174e-08,False,0.1-0.8nm
1426,2023-05-17 15:46:00+00:00,16,2.7399312330089742e-06,2.769609636743553e-06,2.967835222023041e-08,False,0.1-0.8nm
1427,2023-05-17 15:47:00+00:00,16,2.6493726181797683e-06,2.6787065507960506e-06,2.9333813600374015e-08,False,0.1-0.8nm
1428,2023-05-17 15:48:00+00:00,16,2.560419943620218e-06,2.58970499089628e-06,2.9285082803198748e-08,False,0.1-0.8nm
1429,2023-05-17 15:49:00+00:00,16,2.474734628776787e-06,2.5037056730070617e-06,2.89710957446232e-08,False,0.1-0.8nm
1430,2023-05-17 15:50:00+00:00,16,2.3924785637063906e-06,2.4212633888964774e-06,2.8784858940866798e-08,False,0.1-0.8nm
1431,2023-05-17 15:51:00+00:00,16,2.312137439730577e-06,2.341048457310535e-06,2.8911136595866083e-08,False,0.1-0.8nm
1432,2023-05-17 15:52:00+00:00,16,2.250448687846074e-06,2.2792210074840114e-06,2.8772419113920478e-08,False,0.1-0.8nm
1433,2023-05-17 15:53:00+00:00,16,2.1921462121099466e-06,2.221038585048518e-06,2.8892287673443207e-08,False,0.1-0.8nm
